country;id;year;;;;
Belize;BLZ;2002;0,0011;0,4787;0,5079;0,0123
Belize;BLZ;2003;0,0013;0,4665;0,5156;0,0166
Belize;BLZ;2004;0,0014;0,4788;0,4951;0,0247
Belize;BLZ;2005;0,0018;0,4569;0,5292;0,012
Belize;BLZ;2006;0,0019;0,4727;0,5098;0,0156
Belize;BLZ;2007;0,0024;0,4229;0,5616;0,0131
Belize;BLZ;2008;0,0025;0,4341;0,5465;0,0169
Belize;BLZ;2009;0,0028;0,4234;0,5589;0,0149
Belize;BLZ;2010;0,0032;0,4074;0,5745;0,015
Belize;BLZ;2011;0,0035;0,3947;0,589;0,0128
Belize;BLZ;2012;0,0046;0,2411;0,7322;0,0222
Belize;BLZ;2013;0,0051;0,2236;0,7532;0,0181
Belize;BLZ;2014;0,0047;0,2822;0,6908;0,0223
Benin;BEN;1990;0,0057;0,2225;0,7527;0,0191
Benin;BEN;1991;0;0,7509;0,1439;0,1052
Benin;BEN;1992;0;0,7492;0,1445;0,1063
Benin;BEN;1993;0;0,748;0,1449;0,1071
Benin;BEN;1994;0;0,7482;0,1441;0,1076
Benin;BEN;1995;0,0001;0,74;0,1485;0,1114
Benin;BEN;1996;0,0001;0,7479;0,1426;0,1095
Benin;BEN;1997;0,0001;0,7453;0,1452;0,1094
Benin;BEN;1998;0,0002;0,7454;0,1431;0,1113
Benin;BEN;1999;0,0003;0,7158;0,1636;0,1204
Benin;BEN;2000;0,0003;0,7289;0,1541;0,1167
Benin;BEN;2001;0,0004;0,7278;0,1532;0,1187
Benin;BEN;2002;0,0006;0,694;0,1717;0,1336
Benin;BEN;2003;0,0007;0,6614;0,1863;0,1517
Benin;BEN;2004;0,0009;0,6852;0,1796;0,1343
Benin;BEN;2005;0,001;0,6922;0,1782;0,1286
Benin;BEN;2006;0,001;0,6579;0,1918;0,1493
Benin;BEN;2007;0,0012;0,7001;0,1729;0,1259
Benin;BEN;2008;0,0013;0,704;0,1692;0,1256
Benin;BEN;2009;0,0014;0,7071;0,1695;0,122
Benin;BEN;2010;0,0015;0,7138;0,1636;0,1211
Benin;BEN;2011;0,0016;0,7173;0,1628;0,1182
Benin;BEN;2012;0,0018;0,7174;0,1639;0,1169
Benin;BEN;2013;0,002;0,7241;0,1598;0,1141
Benin;BEN;2014;0,0021;0,7178;0,1626;0,1174
Bhutan;BTN;1990;0,0023;0,721;0,1607;0,116
Bhutan;BTN;1991;0;1,1851;-0,1486;-0,0365
Bhutan;BTN;1992;0;1,1846;-0,1479;-0,0366
Bhutan;BTN;1993;0;1,1752;-0,1404;-0,0348
Bhutan;BTN;1994;0;1,1743;-0,1393;-0,035
Bhutan;BTN;1995;0;1,1776;-0,1419;-0,0357
Bhutan;BTN;1996;-0,0001;1,1975;-0,1576;-0,0398
Bhutan;BTN;1997;-0,0001;1,1942;-0,1548;-0,0394
Bhutan;BTN;1998;-0,0001;1,2007;-0,1598;-0,0408
Bhutan;BTN;1999;-0,0001;1,2071;-0,1648;-0,0423
Bhutan;BTN;2000;-0,0001;1,2247;-0,1787;-0,0458
Bhutan;BTN;2001;-0,0001;1,1959;-0,1576;-0,0382
Bhutan;BTN;2002;-0,0002;1,1666;-0,1338;-0,0326
Bhutan;BTN;2003;-0,0003;1,1608;-0,1281;-0,0324
Bhutan;BTN;2004;-0,0004;1,1626;-0,1296;-0,0326
Bhutan;BTN;2005;-0,0005;1,1628;-0,129;-0,0332
Bhutan;BTN;2006;-0,0007;1,1854;-0,1477;-0,0371
Bhutan;BTN;2007;-0,0012;1,3138;-0,2505;-0,0621
Bhutan;BTN;2008;-0,0014;1,3842;-0,3019;-0,081
Bhutan;BTN;2009;-0,0013;1,2973;-0,2351;-0,0608
Bhutan;BTN;2010;-0,0014;1,2982;-0,2364;-0,0604
Bhutan;BTN;2011;-0,0015;1,3356;-0,266;-0,0681
Bhutan;BTN;2012;-0,0012;1,2356;-0,187;-0,0475
Bhutan;BTN;2013;-0,0013;1,2612;-0,2054;-0,0544
Bhutan;BTN;2014;-0,0014;1,2514;-0,1994;-0,0505
Bolivia;BOL;1990;-0,0016;1,2414;-0,1896;-0,0502
Bolivia;BOL;1991;0;0,7962;0,1393;0,0644
Bolivia;BOL;1992;0;0,7923;0,1423;0,0654
Bolivia;BOL;1993;0;0,79;0,1445;0,0655
Bolivia;BOL;1994;0;0,7877;0,1465;0,0658
Bolivia;BOL;1995;0;0,7852;0,1486;0,0662
Bolivia;BOL;1996;0;0,7795;0,153;0,0675
Bolivia;BOL;1997;0,0001;0,7777;0,1538;0,0684
Bolivia;BOL;1998;0,0001;0,7723;0,1567;0,0709
Bolivia;BOL;1999;0,0001;0,7691;0,1576;0,0732
Bolivia;BOL;2000;0,0001;0,7318;0,1827;0,0854
Bolivia;BOL;2001;0,0001;0,7901;0,1441;0,0657
Bolivia;BOL;2002;0,0001;0,811;0,1313;0,0576
Bolivia;BOL;2003;0,0002;0,7881;0,1467;0,0651
Bolivia;BOL;2004;0,0002;0,7829;0,1509;0,066
Bolivia;BOL;2005;0,0002;0,6852;0,2171;0,0975
Bolivia;BOL;2006;0,0002;0,7246;0,1898;0,0853
Bolivia;BOL;2007;0,0002;0,7768;0,155;0,0681
Bolivia;BOL;2008;0,0002;0,7563;0,1693;0,0742
Bolivia;BOL;2009;0,0003;0,7823;0,1521;0,0654
Bolivia;BOL;2010;0,0003;0,7964;0,1432;0,0601
Bolivia;BOL;2011;0,0002;0,6688;0,2267;0,1042
Bolivia;BOL;2012;0,0003;0,7424;0,18;0,0773
Bolivia;BOL;2013;0,0003;0,766;0,1616;0,072
Bolivia;BOL;2014;0,0003;0,7718;0,1583;0,0696
Bosnia & Herzegovina;BIH;1990;0,0004;0,7763;0,1559;0,0675
Bosnia & Herzegovina;BIH;1991;0,0006;0,7865;0,1498;0,0632
Bosnia & Herzegovina;BIH;1992;0,001;0,7633;0,1687;0,0671
Bosnia & Herzegovina;BIH;1993;0,0019;0,6596;0,2576;0,081
Bosnia & Herzegovina;BIH;1994;0,0029;0,5751;0,3223;0,0998
Bosnia & Herzegovina;BIH;1995;-0,0409;5,895;-3,722;-1,1322
Bosnia & Herzegovina;BIH;1996;-0,0411;4,9265;-2,9657;-0,9197
Bosnia & Herzegovina;BIH;1997;0,9586;-48,7666;36,0905;12,7174
Bosnia & Herzegovina;BIH;1998;0,0211;0,1191;0,6118;0,2481
Bosnia & Herzegovina;BIH;1999;0,0175;0,3606;0,4184;0,2035
Bosnia & Herzegovina;BIH;2000;0,0209;0,3273;0,4289;0,2229
Bosnia & Herzegovina;BIH;2001;0,0169;0,4982;0,3139;0,171
Bosnia & Herzegovina;BIH;2002;0,0103;0,7;0,1913;0,0984
Bosnia & Herzegovina;BIH;2003;0,0097;0,7135;0,1839;0,093
Bosnia & Herzegovina;BIH;2004;0,0091;0,7142;0,1889;0,0879
Bosnia & Herzegovina;BIH;2005;0,0086;0,7148;0,1846;0,092
Bosnia & Herzegovina;BIH;2006;0,0081;0,7227;0,1833;0,0859
Bosnia & Herzegovina;BIH;2007;0,0071;0,7391;0,1759;0,078
Bosnia & Herzegovina;BIH;2008;0,0063;0,7519;0,168;0,0737
Bosnia & Herzegovina;BIH;2009;0,0055;0,773;0,1563;0,0652
Bosnia & Herzegovina;BIH;2010;0,0051;0,7626;0,1565;0,0758
Bosnia & Herzegovina;BIH;2011;0,0046;0,7662;0,1561;0,0731
Bosnia & Herzegovina;BIH;2012;0,0043;0,7851;0,1403;0,0703
Bosnia & Herzegovina;BIH;2013;0,0047;0,7718;0,1494;0,074
Bosnia & Herzegovina;BIH;2014;0,0049;0,7726;0,1492;0,0732
Botswana;BWA;1990;0,0051;0,7703;0,1483;0,0763
Botswana;BWA;1991;0;0,6786;0,2195;0,1019
Botswana;BWA;1992;0;0,6832;0,2169;0,0999
Botswana;BWA;1993;0;0,6893;0,2132;0,0975
Botswana;BWA;1994;0;0,6917;0,212;0,0964
Botswana;BWA;1995;0;0,6858;0,2151;0,0991
Botswana;BWA;1996;0;0,6772;0,2194;0,1034
Botswana;BWA;1997;0;0,6721;0,2222;0,1057
Botswana;BWA;1998;0;0,6902;0,2171;0,0927
Botswana;BWA;1999;0;0,7067;0,2121;0,0812
Botswana;BWA;2000;0;0,6961;0,2137;0,0902
Botswana;BWA;2001;0;0,6878;0,2137;0,0985
Botswana;BWA;2002;0;0,645;0,224;0,131
Botswana;BWA;2003;0;0,7295;0,2059;0,0646
Botswana;BWA;2004;0;0,7374;0,1983;0,0642
Botswana;BWA;2005;0,0001;0,7099;0,2002;0,0898
Botswana;BWA;2006;0,0001;0,7329;0,2003;0,0667
Botswana;BWA;2007;0,0001;0,6799;0,2115;0,1085
Botswana;BWA;2008;0,0001;0,7321;0,2;0,0678
Botswana;BWA;2009;0,0001;0,6199;0,2299;0,1501
Botswana;BWA;2010;0,0002;0,6851;0,2011;0,1136
Botswana;BWA;2011;0,0002;0,5111;0,2621;0,2267
Botswana;BWA;2012;0,0001;0,5673;0,2473;0,1852
Botswana;BWA;2013;0,0002;0,684;0,2041;0,1117
Botswana;BWA;2014;0,0001;0,7295;0,1978;0,0726
Brazil;BRA;1990;0,0002;0,7124;0,1842;0,1031
Brazil;BRA;1991;0,0029;0,745;0,173;0,079
Brazil;BRA;1992;0,003;0,7406;0,1759;0,0805
Brazil;BRA;1993;0,0031;0,7379;0,1774;0,0817
Brazil;BRA;1994;0,0031;0,7375;0,1767;0,0827
Brazil;BRA;1995;0,0032;0,7346;0,1778;0,0843
Brazil;BRA;1996;0,0032;0,7347;0,1778;0,0843
Brazil;BRA;1997;0,003;0,7457;0,1707;0,0805
Brazil;BRA;1998;0,0028;0,7437;0,1717;0,0819
Brazil;BRA;1999;0,0025;0,7353;0,1764;0,0857
Brazil;BRA;2000;0,0023;0,7382;0,1748;0,0847
Brazil;BRA;2001;0,0021;0,745;0,1712;0,0817
Brazil;BRA;2002;0,0022;0,7693;0,1542;0,0742
Brazil;BRA;2003;0,0025;0,758;0,1611;0,0785
Brazil;BRA;2004;0,0028;0,7482;0,1665;0,0825
Brazil;BRA;2005;0,0031;0,7415;0,1714;0,0841
Brazil;BRA;2006;0,0033;0,7348;0,1762;0,0857
Brazil;BRA;2007;0,0051;0,6329;0,2434;0,1186
Brazil;BRA;2008;0,0052;0,6225;0,2452;0,127
Brazil;BRA;2009;0,0056;0,6425;0,2341;0,1179
Brazil;BRA;2010;0,006;0,6351;0,2374;0,1215
Brazil;BRA;2011;0,0058;0,6216;0,2432;0,1293
Brazil;BRA;2012;0,0075;0,5737;0,2718;0,147
Brazil;BRA;2013;0,0077;0,5766;0,2694;0,1463
Brazil;BRA;2014;0,0082;0,5942;0,259;0,1386
Brunei;BRN;1990;0,0084;0,5958;0,2574;0,1384
Brunei;BRN;1991;0,0002;0,4083;0,5859;0,0056
Brunei;BRN;1992;0,0002;0,3822;0,6118;0,0059
Brunei;BRN;1993;0,0002;0,387;0,6069;0,0059
Brunei;BRN;1994;0,0003;0,3952;0,5994;0,0052
Brunei;BRN;1995;0,0003;0,4026;0,5921;0,005
Brunei;BRN;1996;0,0003;0,4127;0,5821;0,0049
Brunei;BRN;1997;0,0005;0,4128;0,5824;0,0043
Brunei;BRN;1998;0,0006;0,4208;0,5737;0,0049
Brunei;BRN;1999;0,0006;0,451;0,5355;0,013
Brunei;BRN;2000;0,0009;0,3677;0,6265;0,0049
Brunei;BRN;2001;0,001;0,3698;0,6239;0,0052
Brunei;BRN;2002;0,0014;0,3622;0,6311;0,0054
Brunei;BRN;2003;0,0017;0,3649;0,628;0,0054
Brunei;BRN;2004;0,0019;0,3933;0,5993;0,0056
Brunei;BRN;2005;0,0023;0,38;0,6119;0,0058
Brunei;BRN;2006;0,0026;0,3777;0,6137;0,006
Brunei;BRN;2007;0,0026;0,4465;0,5458;0,005
Brunei;BRN;2008;0,003;0,4364;0,5552;0,0054
Brunei;BRN;2009;0,0032;0,4483;0,5432;0,0053
Brunei;BRN;2010;0,0035;0,4584;0,5322;0,0059
Brunei;BRN;2011;0,0039;0,4425;0,5476;0,0061
Brunei;BRN;2012;0,0047;0,3972;0,5923;0,0058
Brunei;BRN;2013;0,005;0,3976;0,5912;0,0062
Brunei;BRN;2014;0,0055;0,3896;0,5985;0,0065
Bulgaria;BGR;1990;0,0058;0,3872;0,5999;0,007
Bulgaria;BGR;1991;0,0001;0,7454;0,1599;0,0946
Bulgaria;BGR;1992;0,0003;0,6844;0,2026;0,1128
Bulgaria;BGR;1993;0,0004;0,6978;0,2081;0,0937
Bulgaria;BGR;1994;0,0006;0,7184;0,1969;0,0841
Bulgaria;BGR;1995;0,0007;0,7156;0,1961;0,0876
Bulgaria;BGR;1996;0,0009;0,7317;0,1928;0,0746
Bulgaria;BGR;1997;0,0013;0,7365;0,189;0,0732
Bulgaria;BGR;1998;0,0018;0,732;0,1905;0,0757
Bulgaria;BGR;1999;0,0024;0,7276;0,1968;0,0732
Bulgaria;BGR;2000;0,0032;0,6987;0,2207;0,0773
Bulgaria;BGR;2001;0,0038;0,6961;0,2206;0,0795
Bulgaria;BGR;2002;0,0046;0,6991;0,2129;0,0835
Bulgaria;BGR;2003;0,0056;0,6775;0,215;0,1019
Bulgaria;BGR;2004;0,0058;0,7039;0,1956;0,0946
Bulgaria;BGR;2005;0,0066;0,7052;0,1968;0,0914
Bulgaria;BGR;2006;0,0073;0,7207;0,1906;0,0814
Bulgaria;BGR;2007;0,0074;0,7536;0,17;0,069
Bulgaria;BGR;2008;0,0076;0,7634;0,1585;0,0706
Bulgaria;BGR;2009;0,0086;0,7507;0,1611;0,0796
Bulgaria;BGR;2010;0,0107;0,7088;0,1809;0,0997
Bulgaria;BGR;2011;0,0111;0,7189;0,1728;0,0972
Bulgaria;BGR;2012;0,0108;0,7352;0,1545;0,0995
Bulgaria;BGR;2013;0,0129;0,7132;0,1709;0,103
Bulgaria;BGR;2014;0,0152;0,6747;0,1856;0,1245
Burkina Faso;BFA;1990;0,0152;0,6919;0,1759;0,1171
Burkina Faso;BFA;1991;0;0,4991;0,2678;0,2331
Burkina Faso;BFA;1992;0;0,4921;0,27;0,2378
Burkina Faso;BFA;1993;0;0,4842;0,2754;0,2404
Burkina Faso;BFA;1994;0;0,477;0,2798;0,2432
Burkina Faso;BFA;1995;0;0,4691;0,2848;0,2461
Burkina Faso;BFA;1996;0;0,4598;0,2911;0,2491
Burkina Faso;BFA;1997;0,0001;0,4506;0,2983;0,251
Burkina Faso;BFA;1998;0,0001;0,442;0,3018;0,256
Burkina Faso;BFA;1999;0,0001;0,4288;0,312;0,2591
Burkina Faso;BFA;2000;0,0002;0,4283;0,3092;0,2622
Burkina Faso;BFA;2001;0,0002;0,4373;0,3007;0,2618
Burkina Faso;BFA;2002;0,0003;0,4026;0,3203;0,2768
Burkina Faso;BFA;2003;0,0003;0,3851;0,3295;0,2851
Burkina Faso;BFA;2004;0,0004;0,3528;0,347;0,2999
Burkina Faso;BFA;2005;0,0004;0,3541;0,3458;0,2996
Burkina Faso;BFA;2006;0,0005;0,3427;0,3523;0,3045
Burkina Faso;BFA;2007;0,0005;0,4045;0,3188;0,2762
Burkina Faso;BFA;2008;0,0006;0,4057;0,3187;0,275
Burkina Faso;BFA;2009;0,0006;0,4068;0,3193;0,2734
Burkina Faso;BFA;2010;0,0007;0,4035;0,3213;0,2746
Burkina Faso;BFA;2011;0,0007;0,392;0,3292;0,2781
Burkina Faso;BFA;2012;0,0008;0,3524;0,354;0,2928
Burkina Faso;BFA;2013;0,001;0,3656;0,3471;0,2863
Burkina Faso;BFA;2014;0,001;0,3636;0,3454;0,29
Burundi;BDI;1990;0,0011;0,3573;0,3507;0,2909
Burundi;BDI;1991;0;0,7829;0,11;0,1072
Burundi;BDI;1992;0;0,7794;0,1134;0,1072
Burundi;BDI;1993;0;0,7745;0,1169;0,1086
Burundi;BDI;1994;0,0001;0,7739;0,1186;0,1074
Burundi;BDI;1995;0,0001;0,7784;0,118;0,1035
Burundi;BDI;1996;0,0001;0,773;0,1219;0,105
Burundi;BDI;1997;0,0002;0,7754;0,119;0,1054
Burundi;BDI;1998;0,0003;0,7761;0,1179;0,1057
Burundi;BDI;1999;0,0004;0,7845;0,1124;0,1026
Burundi;BDI;2000;0,0005;0,7848;0,1078;0,1068
Burundi;BDI;2001;0,0006;0,7867;0,1065;0,1061
Burundi;BDI;2002;0,0011;0,6926;0,1523;0,154
Burundi;BDI;2003;0,0014;0,7018;0,1421;0,1547
Burundi;BDI;2004;0,0016;0,7046;0,137;0,1567
Burundi;BDI;2005;0,0019;0,7034;0,1306;0,1641
Burundi;BDI;2006;0,0024;0,6965;0,119;0,1822
Burundi;BDI;2007;0,026;-1,821;1,0494;1,7455
Burundi;BDI;2008;0,035;-2,3448;1,2313;2,0785
Burundi;BDI;2009;0,0162;-0,5782;0,6418;0,9202
Burundi;BDI;2010;0,0222;-0,955;0,7757;1,1571
Burundi;BDI;2011;0,0225;-0,9145;0,7633;1,1287
Burundi;BDI;2012;0,0067;0,465;0,2146;0,3137
Burundi;BDI;2013;0,007;0,4638;0,217;0,3122
Burundi;BDI;2014;0,0073;0,4616;0,2218;0,3093
Cambodia;KHM;1990;0,0079;0,4521;0,221;0,319
Cambodia;KHM;1991;0;0,646;0,2738;0,0802
Cambodia;KHM;1992;0;0,6484;0,2692;0,0824
Cambodia;KHM;1993;0;0,64;0,2735;0,0864
Cambodia;KHM;1994;0,0001;0,6285;0,2839;0,0875
Cambodia;KHM;1995;0,0001;0,6428;0,2681;0,089
Cambodia;KHM;1996;0,0001;0,6167;0,2934;0,0898
Cambodia;KHM;1997;0,0002;0,6275;0,2849;0,0875
Cambodia;KHM;1998;0,0002;0,6135;0,2959;0,0904
Cambodia;KHM;1999;0,0003;0,579;0,3196;0,1011
Cambodia;KHM;2000;0,0004;0,583;0,3157;0,1008
Cambodia;KHM;2001;0,0005;0,6024;0,3033;0,0938
Cambodia;KHM;2002;0,0006;0,6656;0,2582;0,0756
Cambodia;KHM;2003;0,0007;0,6576;0,2617;0,08
Cambodia;KHM;2004;0,0008;0,6452;0,2739;0,08
Cambodia;KHM;2005;0,0009;0,6284;0,2764;0,0943
Cambodia;KHM;2006;0,001;0,6299;0,2864;0,0827
Cambodia;KHM;2007;0,0014;0,5585;0,3402;0,0999
Cambodia;KHM;2008;0,0015;0,548;0,343;0,1075
Cambodia;KHM;2009;0,0017;0,5627;0,3366;0,0991
Cambodia;KHM;2010;0,0018;0,5678;0,3356;0,0947
Cambodia;KHM;2011;0,002;0,5587;0,3401;0,0993
Cambodia;KHM;2012;0,0021;0,5467;0,3465;0,1046
Cambodia;KHM;2013;0,0024;0,5578;0,3401;0,0997
Cambodia;KHM;2014;0,0025;0,5502;0,3499;0,0974
Cameroon;CMR;1990;0,0027;0,5612;0,3358;0,1003
Cameroon;CMR;1991;0,0023;0,6079;0,0489;0,3409
Cameroon;CMR;1992;0,0021;0,6075;0,0491;0,3412
Cameroon;CMR;1993;0,0019;0,6071;0,0494;0,3415
Cameroon;CMR;1994;0,0017;0,6155;0,0486;0,3342
Cameroon;CMR;1995;0,0015;0,6165;0,0487;0,3333
Cameroon;CMR;1996;0,0013;0,6162;0,0489;0,3337
Cameroon;CMR;1997;0,0012;0,6136;0,0498;0,3354
Cameroon;CMR;1998;0,0011;0,6129;0,0507;0,3353
Cameroon;CMR;1999;0,0011;0,6033;0,0598;0,3358
Cameroon;CMR;2000;0,001;0,6052;0,0581;0,3357
Cameroon;CMR;2001;0,0009;0,603;0,0598;0,3362
Cameroon;CMR;2002;0,0009;0,6056;0,0545;0,339
Cameroon;CMR;2003;0,0008;0,6067;0,0542;0,3383
Cameroon;CMR;2004;0,0007;0,6017;0,0589;0,3387
Cameroon;CMR;2005;0,0007;0,6071;0,0546;0,3376
Cameroon;CMR;2006;0,0006;0,6026;0,06;0,3368
Cameroon;CMR;2007;0,0006;0,6034;0,0582;0,3379
Cameroon;CMR;2008;0,0005;0,607;0,0572;0,3352
Cameroon;CMR;2009;0,0005;0,6105;0,0537;0,3353
Cameroon;CMR;2010;0,0004;0,6127;0,0539;0,333
Cameroon;CMR;2011;0,0004;0,6156;0,0505;0,3335
Cameroon;CMR;2012;0,0004;0,6122;0,0515;0,3359
Cameroon;CMR;2013;0,0004;0,6099;0,0532;0,3365
Cameroon;CMR;2014;0,0004;0,6092;0,0617;0,3287
Canada;CAN;1990;0,0005;0,61;0,0582;0,3314
Canada;CAN;1991;0,0122;0,7661;0,1365;0,0852
Canada;CAN;1992;0,0124;0,7598;0,1407;0,0871
Canada;CAN;1993;0,0122;0,7597;0,1417;0,0864
Canada;CAN;1994;0,0123;0,7552;0,1446;0,0879
Canada;CAN;1995;0,0121;0,7583;0,1436;0,086
Canada;CAN;1996;0,0119;0,7565;0,145;0,0867
Canada;CAN;1997;0,013;0,7602;0,1419;0,085
Canada;CAN;1998;0,014;0,7684;0,138;0,0796
Canada;CAN;1999;0,013;0,7617;0,1499;0,0755
Canada;CAN;2000;0,0149;0,7699;0,1421;0,0731
Canada;CAN;2001;0,0161;0,7794;0,1364;0,0681
Canada;CAN;2002;0,0133;0,8246;0,1083;0,0537
Canada;CAN;2003;0,0125;0,8117;0,1192;0,0566
Canada;CAN;2004;0,0126;0,8167;0,1153;0,0554
Canada;CAN;2005;0,0135;0,8147;0,1148;0,057
Canada;CAN;2006;0,0136;0,8154;0,1137;0,0572
Canada;CAN;2007;0,015;0,7916;0,1315;0,0619
Canada;CAN;2008;0,0145;0,7999;0,1237;0,0619
Canada;CAN;2009;0,0144;0,796;0,1279;0,0617
Canada;CAN;2010;0,0157;0,7972;0,1263;0,0608
Canada;CAN;2011;0,0139;0,7841;0,1379;0,0641
Canada;CAN;2012;0,0172;0,7605;0,1487;0,0736
Canada;CAN;2013;0,0176;0,7606;0,1504;0,0714
Canada;CAN;2014;0,017;0,7526;0,1556;0,0748
Cape Verde;CPV;1990;0,0184;0,7546;0,1538;0,0731
Cape Verde;CPV;1991;0;1,6459;-0,3418;-0,3042
Cape Verde;CPV;1992;-0,0001;1,7394;-0,3749;-0,3645
Cape Verde;CPV;1993;-0,0002;2,1199;-0,5137;-0,606
Cape Verde;CPV;1994;-0,0003;2,1842;-0,5505;-0,6334
Cape Verde;CPV;1995;-0,0003;1,9292;-0,4739;-0,4549
Cape Verde;CPV;1996;-0,0005;2,4037;-0,6305;-0,7727
Cape Verde;CPV;1997;-0,0009;2,0096;-0,5438;-0,4649
Cape Verde;CPV;1998;-0,0015;2,2583;-0,6322;-0,6246
Cape Verde;CPV;1999;-0,0026;2,7743;-0,8422;-0,9295
Cape Verde;CPV;2000;-0,0049;3,7524;-1,2581;-1,4894
Cape Verde;CPV;2001;-0,0106;5,7813;-2,2205;-2,5502
Cape Verde;CPV;2002;0,0011;0,5944;0,185;0,2196
Cape Verde;CPV;2003;0,0013;0,6322;0,1706;0,1959
Cape Verde;CPV;2004;0,0014;0,6558;0,16;0,1828
Cape Verde;CPV;2005;0,0015;0,6598;0,1582;0,1805
Cape Verde;CPV;2006;0,0014;0,7097;0,1365;0,1524
Cape Verde;CPV;2007;0,0017;0,6733;0,1549;0,1701
Cape Verde;CPV;2008;0,0018;0,6766;0,154;0,1677
Cape Verde;CPV;2009;0,0021;0,6403;0,1717;0,1859
Cape Verde;CPV;2010;0,0021;0,6623;0,161;0,1746
Cape Verde;CPV;2011;0,0022;0,6704;0,1568;0,1707
Cape Verde;CPV;2012;0,003;0,7474;0,1356;0,1141
Cape Verde;CPV;2013;0,004;0,6867;0,1675;0,1418
Cape Verde;CPV;2014;0,0045;0,6779;0,1716;0,1461
Central African Republic;CAF;1990;0,0049;0,6713;0,175;0,1488
Central African Republic;CAF;1991;0;0,2751;0,2637;0,4612
Central African Republic;CAF;1992;0;0,2698;0,2696;0,4606
Central African Republic;CAF;1993;0;0,2661;0,2738;0,4601
Central African Republic;CAF;1994;0;0,2624;0,2778;0,4597
Central African Republic;CAF;1995;0;0,2586;0,2821;0,4592
Central African Republic;CAF;1996;0;0,2547;0,2865;0,4588
Central African Republic;CAF;1997;0;0,2498;0,2878;0,4624
Central African Republic;CAF;1998;0;0,2367;0,3037;0,4596
Central African Republic;CAF;1999;0;0,2187;0,3212;0,4601
Central African Republic;CAF;2000;0,0001;0,2303;0,3062;0,4634
Central African Republic;CAF;2001;0,0001;0,2249;0,2987;0,4763
Central African Republic;CAF;2002;0,0001;0,2479;0,2581;0,4939
Central African Republic;CAF;2003;0,0001;0,2553;0,249;0,4956
Central African Republic;CAF;2004;0,0001;0,228;0,2654;0,5065
Central African Republic;CAF;2005;0,0002;0,244;0,2485;0,5074
Central African Republic;CAF;2006;0,0002;0,2318;0,2554;0,5126
Central African Republic;CAF;2007;0,0002;0,2235;0,2537;0,5226
Central African Republic;CAF;2008;0,0002;0,2191;0,2562;0,5244
Central African Republic;CAF;2009;0,0002;0,2132;0,2583;0,5282
Central African Republic;CAF;2010;0,0003;0,2298;0,2427;0,5272
Central African Republic;CAF;2011;0,0003;0,2193;0,2492;0,5312
Central African Republic;CAF;2012;0,0003;0,2136;0,2535;0,5325
Central African Republic;CAF;2013;0,0004;0,226;0,2421;0,5315
Central African Republic;CAF;2014;0,0004;0,2154;0,2502;0,534
Chad;TCD;1990;0,0005;0,2184;0,2462;0,5349
Chad;TCD;1991;0;0,3284;0,3661;0,3055
Chad;TCD;1992;0;0,3232;0,3696;0,3072
Chad;TCD;1993;0;0,3212;0,371;0,3078
Chad;TCD;1994;0;0,3192;0,3733;0,3074
Chad;TCD;1995;0;0,3174;0,3745;0,3081
Chad;TCD;1996;0;0,3134;0,3775;0,3091
Chad;TCD;1997;0;0,3039;0,3845;0,3115
Chad;TCD;1998;0,0001;0,2892;0,4026;0,3081
Chad;TCD;1999;0,0001;0,2589;0,4347;0,3064
Chad;TCD;2000;0,0001;0,2525;0,4354;0,312
Chad;TCD;2001;0,0001;0,2572;0,4185;0,3242
Chad;TCD;2002;0,0002;0,2642;0,4281;0,3074
Chad;TCD;2003;0,0002;0,2389;0,4563;0,3046
Chad;TCD;2004;0,0002;0,2302;0,4746;0,295
Chad;TCD;2005;0,0003;0,2242;0,4978;0,2778
Chad;TCD;2006;0,0003;0,2105;0,5158;0,2735
Chad;TCD;2007;0,0002;0,4788;0,3429;0,178
Chad;TCD;2008;0,0002;0,4755;0,3438;0,1805
Chad;TCD;2009;0,0003;0,4797;0,3419;0,1781
Chad;TCD;2010;0,0003;0,4969;0,3366;0,1662
Chad;TCD;2011;0,0003;0,4922;0,3377;0,1698
Chad;TCD;2012;0,0004;0,4722;0,3474;0,18
Chad;TCD;2013;0,0004;0,4738;0,3484;0,1774
Chad;TCD;2014;0,0004;0,4764;0,3483;0,1749
Chile;CHL;1990;0,0005;0,4872;0,3465;0,1658
Chile;CHL;1991;0,0011;0,5304;0,3219;0,1466
Chile;CHL;1992;0,0012;0,5136;0,3331;0,152
Chile;CHL;1993;0,0013;0,5361;0,3144;0,1482
Chile;CHL;1994;0,0013;0,5414;0,3075;0,1499
Chile;CHL;1995;0,0013;0,5695;0,285;0,1442
Chile;CHL;1996;0,0013;0,5961;0,2643;0,1383
Chile;CHL;1997;0,0017;0,6435;0,2312;0,1236
Chile;CHL;1998;0,0021;0,6812;0,2061;0,1106
Chile;CHL;1999;0,0026;0,6868;0,2028;0,1078
Chile;CHL;2000;0,003;0,698;0,1929;0,1061
Chile;CHL;2001;0,0038;0,6797;0,2032;0,1133
Chile;CHL;2002;0,0048;0,6976;0,1912;0,1064
Chile;CHL;2003;0,0058;0,6966;0,1901;0,1074
Chile;CHL;2004;0,0068;0,7026;0,1882;0,1024
Chile;CHL;2005;0,0073;0,7139;0,1759;0,1029
Chile;CHL;2006;0,0082;0,7184;0,1758;0,0976
